tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
134;02a03c4c-755b-402f-b3f1-e4145975a45c;MT;Tender for the supply of fluvastatin tablets or capsules.;;SUPPLIES;OPEN;pt_open;33622400;33622400;;2013;EN;;;;;2013/08/27;;;;;;;no;no;no;;;;no;no;no;yes;;;;;;;;;;;291;;;;;1;;;2;1;2013-07-10;2013-07-10;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;2;Lot 2: Fluvastatin 80mg sustained release tablets/capsules Estimated Quantity 200,000 tabs / caps;;ANNOUNCED;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
135;91e71f6b-c375-4494-809d-1769c7cd34d7;MT;Tender for the supply, delivery, and commissioning of low emissions truck mounted gully sucker icw the National Flood Relief Project.;;SUPPLIES;OPEN;pt_open;34144410;34144410;;2013;EN;;;;;2013/12/19;;;;;;;yes;no;no;;;;yes;no;no;no;;;;;;156749;EUR;;;156749;12;;;47;;1;;1;1;2;2013-11-09;2013-11-09;2015-05-02;2015-05-02;http://ted.europa.eu/udl?uri=TED:NOTICE:151824-2015:TEXT:EN:HTML;100;100;50;100;100;100;;;0;0;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Tender for the Supply, Delivery, and Commissioning of Low Emissions Truck Mounted Gully Sucker icw the National Flood Relief Project;;AWARDED;;;;;;;;;;3;;;3;;;;;1;yes;no;;184964;EUR;;;184964;1;EU_body_9d437797dedaf647fa41cc613c8ec865b97c9ede97b2852cd7af8480fd8d6dad;United Equipment Co. UNEC Ltd;MT;SAN PAWL IL-BAHAR [San Pawl il-Baħar];MT;SPB 08
136;d583d015-eb99-4e7d-87f4-697eed5ec927;MT;Ascorbic acid.;;SUPPLIES;OPEN;pt_open;33616000;33616000;;2013;;;;;;2013/08/16;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;55;;;;;1;;;1;1;2013-08-07;2013-08-07;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,HEALTH,GENERAL_PUBLIC_SERVICES;EU_body_948301d1004301e8cd43803105e8a5f375b92a147354e828abacf6a097a4edff;Central Procurement and Supplies Unit MFH;MT001;Guardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;198a458e-3aff-4473-8f09-a4c3898f18c1;MT;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;OTHER;EU_body_518d7a8aa6e086a306ac5d6fe3fa8a4cd9a2a51539084fbe091b2381a4a5326c;Ministry for Resources and Rural Affairs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;fdc72adc-d6ac-4657-bba2-817512816057;MT;Tender for the Supply of Viral Load Assays with Equipment on Loan.;;SUPPLIES;OPEN;pt_open;33141625;33141625;;2013;;;;;;2014/01/28;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;66;;;;;1;;;1;1;2013-12-07;2013-12-07;;;;;100;100;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;d2f7dcc5-2d6e-48ba-aa44-368e2c54d25a;MT;Framework contract for the handling and compaction of permitted waste delivered at the Ghallis.;;SERVICES;OPEN;pt_open;45520000;45520000,60182000;;2013;;;;;;2013/12/12;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;95;22;45;45;;1;;;1;1;2013-11-05;2013-11-05;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;185e9390-75d3-4d18-90d9-6a8ff5c6989a;MT;Electrolyte and trace element solution for adult use.;;SUPPLIES;OPEN;pt_open;33692510;33692510;;2013;;;;;;2013/08/16;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;95;;;;;1;;;1;1;2013-08-07;2013-08-07;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,HEALTH,GENERAL_PUBLIC_SERVICES;EU_body_948301d1004301e8cd43803105e8a5f375b92a147354e828abacf6a097a4edff;Central Procurement and Supplies Unit MFH;MT001;Guardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;f52d3284-4637-44fb-a5ce-7fdeab97839e;MT;Air Dispersion Modelling of Stack Emission;;SERVICES;OPEN;OPEN;71241000;71241000;;2013;EN;;;;;2013/03/06;;;;;;;no;no;no;;;;no;no;yes;no;;;;;;;;;;;80;23;23;23;;1;;;1;1;2013-01-29;2013-01-29;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;ELECTRICITY;EU_body_c7bda1476909250356e701f30a8d40b79d6d91c4f21cbbea4b2f6718bb32bf25;Enemalta Corporation;;Marsa;MT;MRS 1000;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;5b36efee-67c0-4a13-8177-6c440e9ec6a1;MT;Provision of an Endpoint Protection Solution - T068/13;;SUPPLIES;OPEN;pt_open;48730000;48730000,48732000;;2013;;;;;;2013/11/11;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;1062;;;;;1;;;1;1;2013-10-02;2013-10-02;;;;;100;50;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;OTHER;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_7cb3de8d53ef6ccd4b5c817def25338e44a1a589d86c15db802b474b2396aa10;Malta Information Technology Agency MITA;MT;Blata Bajda;MT;HMR 9010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;01a7042c-4c44-40d7-8315-f016aefb9254;MT;Tender for the Supply, Delivery and Assembly of Office Furniture for the New Judiciary Building (Courts of Justice Department).;;SUPPLIES;OPEN;pt_open;39000000;39000000,39130000;;2013;EN;;;;;2013/09/10;;;;;;;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;127;23;15;47;;1;;;3;1;2013-07-20;2013-07-20;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Furniture and custom joinery works for the office of the Hon. Chief Justice.;;ANNOUNCED;;;;;;;;;1;;;;;;;;109;;;;;;;;;;;;;;;;
143;01a7042c-4c44-40d7-8315-f016aefb9254;MT;Tender for the Supply, Delivery and Assembly of Office Furniture for the New Judiciary Building (Courts of Justice Department).;;SUPPLIES;OPEN;pt_open;39000000;39000000,39130000;;2013;EN;;;;;2013/09/10;;;;;;;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;127;23;15;47;;1;;;3;1;2013-07-20;2013-07-20;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;2;Furniture for the offices for the members of the Judiciary.;;ANNOUNCED;;;;;;;;;2;;;;;;;;92;;;;;;;;;;;;;;;;
143;01a7042c-4c44-40d7-8315-f016aefb9254;MT;Tender for the Supply, Delivery and Assembly of Office Furniture for the New Judiciary Building (Courts of Justice Department).;;SUPPLIES;OPEN;pt_open;39000000;39000000,39130000;;2013;EN;;;;;2013/09/10;;;;;;;no;no;no;;;;no;no;yes;yes;;;;;;;;;;;127;23;15;47;;1;;;3;1;2013-07-20;2013-07-20;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;3;Furniture for the staff offices, and other common areas.;;ANNOUNCED;;;;;;;;;3;;;;;;;;89;;;;;;;;;;;;;;;;
144;9c4a1ed1-99ea-45e0-9a54-74af3b7a99b7;MT;Tender for the supply of sterile solutions for continuous renal replacement therapy.;;SUPPLIES;OPEN;pt_open;33692800;33692800;;2013;;;;;;2014/01/07;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;84;;;;;1;;;1;1;2013-11-09;2013-11-09;;;;;100;100;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;497c167a-adc5-4e56-ac3a-064e64c146c0;MT;Cleaning of Fuel Tank No. 2 at Marsa Power Station.;;SERVICES;OPEN;OPEN;90913100;90913100;;2013;EN;;;;;2013/09/11;;;;;;56;no;no;no;;;;no;no;yes;no;;;;;;;;;;;172;22;22;22;;1;;;1;1;2013-08-10;2013-08-10;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;UTILITIES;ELECTRICITY;EU_body_c7bda1476909250356e701f30a8d40b79d6d91c4f21cbbea4b2f6718bb32bf25;Enemalta Corporation;;Marsa;MT;MRS 1000;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;13cf3585-2958-4a6c-a87a-e0d38744cd75;MT;Supply of Vessel Monitoring System (VMS) Solution;;SUPPLIES;OPEN;pt_open;34931500;34931500,34933000;;2013;;;;;;;;;;;;;yes;no;no;;;;no;no;no;;;;;;;327729;EUR;;;327729;49;;;;;1;;;1;1;;;2014-01-09;2014-01-09;http://ted.europa.eu/udl?uri=TED:NOTICE:006264-2014:TEXT:EN:HTML;100;0;100;100;100;100;;;0;0;0;;;;;;;;;100;;;100;;;0;;;;;100;;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Supply of Vessel monitoring System (VMS) Solution;;AWARDED;;;;;;;;;;3;;;3;;;;;1;yes;no;;386720.62;EUR;;;386720.62;1;EU_body_e1deb6c0c5598fff32ea4cc2fb7c11154b12c84efc7312aebb3dd621012066e2;Loqus Services Ltd;;SAN GWANN [San Ġwann];MT;PLA 12
147;3e89f51f-5144-45af-bfa6-819f3dceeedf;MT;;;;;;;;;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;0;100;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;NATIONAL_AUTHORITY;OTHER;EU_body_d92c92ce772abdddb4611bfb1b5f913a1ffd754525829e1f175857b22f5bc376;Authority for Transport in Malta;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;ba9c85d0-7c59-469c-b35f-b31a8c7bdb03;MT;Framework Contract for the Supply of Environmentally Friendly Xerographic Paper.;;SUPPLIES;OPEN;pt_open;30197644;30197644;;2013;;;;;;2013/12/17;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;322;;;;;1;;;1;1;2013-10-26;2013-10-26;;;;;100;100;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;560af318-1d39-4b74-ab82-ba948114bc8f;MT;Call for tenders for the provision of publicity services for the National Interactive Science Centre.;;SERVICES;OPEN;pt_open;79340000;79340000;;2013;;;;;;2013/08/20;;;;;;;yes;no;no;;;;no;no;no;no;;;;;;104375;EUR;;;104375;101;;;;;1;;;1;2;2013-06-28;2013-06-28;2013-12-07;2013-12-07;http://ted.europa.eu/udl?uri=TED:NOTICE:414362-2013:TEXT:EN:HTML;100;100;100;100;100;100;;;0;0;0;;83.3333;;;;;;;100;;;100;;;0;0;;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Tender for the Provision of Publicity Services for the National Interactive Science Centre;;AWARDED;;;;;;;;;;5;;;5;;;;;1;yes;no;;123162.07;EUR;;;123162.07;1;EU_body_adb8a8d970df597082de5645dc2f8e4807af985486c5ed1c09d38e201d1c5bf3;Mps Ltd.;MT001;Gwardamanġa;MT;PTA 1022
150;fd586cbf-5f5e-4471-8741-57936aad8810;MT;Tender for service of audit of accounts of Arms Ltd.;BELOW_THE_THRESHOLD;SERVICES;OPEN;pt_open;79210000;79210000;;2013;EN;;;;;2013/03/14;;;;;60;1800;no;no;no;;;;no;no;yes;no;;;;;;132076;EUR;;;132076;170;4;4;22;;1;;;1;2;2013-02-02;2013-02-02;2013-08-22;2013-08-22;http://ted.europa.eu/udl?uri=TED:NOTICE:283031-2013:TEXT:EN:HTML;100;100;50;100;100;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;0;100;;100;0;100;100;100;1;PUBLIC_BODY;OTHER;EU_body_6117cde5ff7506202fb1e4c3dee58376978163cbc40a3bf61593a1f7dfab29c9;Arms Ltd.;;Blata L-Bajda;MT;HMR 9010;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;132076;EUR;;;132076;1;EU_body_d16a90c6cf5bafae2a17c2714ac502e9fadf3d295205c66136cdc69e6209e902;Grant Thornton and Nexia BT;MT001;San Gwann;MT;SGN 3000
151;243c7823-acc0-43d0-aa4e-fe01e9d869a1;MT;Tender for the supply of fully disposable double triple arterial/venous flushing lines;;SUPPLIES;OPEN;pt_open;33100000;33100000;;2013;EN;;;;;2013/08/27;;;;;;;no;no;no;;;;no;no;no;yes;;;;;;;;;;;234;;;;;1;;;2;1;2013-07-10;2013-07-10;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;Lot 1 Fully disposable Double arterial flushing. Arterial / venous double pressure flushing set Estimated Quantity 4 350 pieces per annum.;;ANNOUNCED;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;
151;243c7823-acc0-43d0-aa4e-fe01e9d869a1;MT;Tender for the supply of fully disposable double triple arterial/venous flushing lines;;SUPPLIES;OPEN;pt_open;33100000;33100000;;2013;EN;;;;;2013/08/27;;;;;;;no;no;no;;;;no;no;no;yes;;;;;;;;;;;234;;;;;1;;;2;1;2013-07-10;2013-07-10;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;2;Lot 2 Fully disposable Triple arterial flushing lines – Estimated Quantity 136 pieces per annum;;ANNOUNCED;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;
152;60896219-7d7f-4d41-a01e-d69abce76e11;MT;Tender for the Supply of Haematology Analysis with Equipment on Loan.;;SUPPLIES;OPEN;pt_open;38434570;38434570;;2013;;;;;;2014/01/28;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;69;;;;;1;;;1;1;2013-12-07;2013-12-07;;;;;100;100;100;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER,GENERAL_PUBLIC_SERVICES,HEALTH,EDUCATION,ECONOMIC_AND_FINANCIAL_AFFAIRS,ENVIRONMENT,PUBLIC_ORDER_AND_SAFETY,DEFENCE,RECREATION_CULTURE_AND_RELIGION,HOUSING_AND_COMMUNITY_AMENITIES,SOCIAL_PROTECTION,WATER,ELECTRICITY,GAS_AND_HEAT_PRODUCTION;EU_body_c027c18b11cc1957386e7a659059e7af137fccb611b51f25f4d23e61519c4825;Department of Contracts;MT;Floriana;MT;FRN 1600;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;7bcdfadb-09ea-4840-b11b-402dc4812417;MT;Call for expressions of interest and capability for energy supply to Enemalta Corporation.;;SUPPLIES;RESTRICTED;RESTRICTED;09000000;09000000,71314000;;2013;;;;;;2013/05/10;;;;;;;no;no;no;;;;no;no;no;no;;;;;;;;;;;91;;;;;;;;1;1;2013-04-13;2013-04-13;;;;;100;50;50;;;;;0;0;0;;;;;;;;;;;;0;;;;0;;100;0;;0;;1;UTILITIES;ELECTRICITY;EU_body_194ff915e8f068989fce6df94e3cb8eda4d69e2f1cbdea5b8b67598a8810e7f8;Enemalta Corporation;;Marsa;MT;MRS 1000;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
