tender_row_nr;tender_id;tender_country;tender_title;tender_size;tender_supplyType;tender_procedureType;tender_nationalProcedureType;tender_mainCpv;tender_cpvs;tender_addressOfImplementation_nuts;tender_year;tender_eligibleBidLanguages;tender_npwp_reasons;tender_awardDeadline;tender_contractSignatureDate;tender_awardDecisionDate;tender_bidDeadline;tender_cancellationDate;tender_estimatedStartDate;tender_estimatedCompletionDate;tender_estimatedDurationInYears;tender_estimatedDurationInMonths;tender_estimatedDurationInDays;tender_isEUFunded;tender_isDps;tender_isElectronicAuction;tender_isAwarded;tender_isCentralProcurement;tender_isJointProcurement;tender_isOnBehalfOf;tender_isFrameworkAgreement;tender_isCoveredByGpa;tender_hasLots;tender_estimatedPrice;tender_estimatedPrice_currency;tender_estimatedPrice_minNetAmount;tender_estimatedPrice_maxNetAmount;tender_estimatedPrice_EUR;tender_finalPrice;tender_finalPrice_currency;tender_finalPrice_minNetAmount;tender_finalPrice_maxNetAmount;tender_finalPrice_EUR;tender_description_length;tender_personalRequirements_length;tender_economicRequirements_length;tender_technicalRequirements_length;tender_documents_count;tender_awardCriteria_count;tender_corrections_count;tender_onBehalfOf_count;tender_lots_count;tender_publications_count;tender_publications_firstCallForTenderDate;tender_publications_lastCallForTenderDate;tender_publications_firstdContractAwardDate;tender_publications_lastContractAwardDate;tender_publications_lastContractAwardUrl;tender_indicator_INTEGRITY_SINGLE_BID;tender_indicator_INTEGRITY_CALL_FOR_TENDER_PUBLICATION;tender_indicator_INTEGRITY_ADVERTISEMENT_PERIOD;tender_indicator_INTEGRITY_PROCEDURE_TYPE;tender_indicator_INTEGRITY_DECISION_PERIOD;tender_indicator_INTEGRITY_TAX_HAVEN;tender_indicator_INTEGRITY_NEW_COMPANY;tender_indicator_ADMINISTRATIVE_CENTRALIZED_PROCUREMENT;tender_indicator_ADMINISTRATIVE_ELECTRONIC_AUCTION;tender_indicator_ADMINISTRATIVE_COVERED_BY_GPA;tender_indicator_ADMINISTRATIVE_FRAMEWORK_AGREEMENT;tender_indicator_ADMINISTRATIVE_ENGLISH_AS_FOREIGN_LANGUAGE;tender_indicator_ADMINISTRATIVE_NOTICE_AND_AWARD_DISCREPANCIES;tender_indicator_TRANSPARENCY_NUMBER_OF_KEY_MISSING_FIELDS;tender_indicator_TRANSPARENCY_AWARD_DATE_MISSING;tender_indicator_TRANSPARENCY_BUYER_NAME_MISSING;tender_indicator_TRANSPARENCY_PROC_METHOD_MISSING;tender_indicator_TRANSPARENCY_BUYER_LOC_MISSING;tender_indicator_TRANSPARENCY_BIDDER_ID_MISSING;tender_indicator_TRANSPARENCY_BIDDER_NAME_MISSING;tender_indicator_TRANSPARENCY_MARKET_MISSING;tender_indicator_TRANSPARENCY_TITLE_MISSING;tender_indicator_TRANSPARENCY_VALUE_MISSING;tender_indicator_TRANSPARENCY_YEAR_MISSING;tender_indicator_INTEGRITY_WINNER_CA_SHARE;tender_indicator_TRANSPARENCY_MISSING_ADDRESS_OF_IMPLEMENTATION_NUTS;tender_indicator_TRANSPARENCY_MISSING_ELIGIBLE_BID_LANGUAGES;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_AWARD_CRITERIA;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_CPVS;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_DURATION_INFO;tender_indicator_TRANSPARENCY_MISSING_OR_INCOMPLETE_FUNDINGS_INFO;tender_indicator_TRANSPARENCY_MISSING_SELECTION_METHOD;tender_indicator_TRANSPARENCY_MISSING_SUBCONTRACTED_INFO;buyer_row_nr;buyer_buyerType;buyer_mainActivities;buyer_id;buyer_name;buyer_nuts;buyer_city;buyer_country;buyer_postcode;lot_row_nr;lot_title;lot_selectionMethod;lot_status;lot_contractSignatureDate;lot_cancellationDate;lot_isAwarded;lot_estimatedPrice;lot_estimatedPrice_currency;lot_estimatedPrice_minNetAmount;lot_estimatedPrice_maxNetAmount;lot_estimatedPrice_EUR;lot_lotNumber;lot_bidsCount;lot_validBidsCount;lot_smeBidsCount;lot_electronicBidsCount;lot_nonEuMemberStatesCompaniesBidsCount;lot_otherEuMemberStatesCompaniesBidsCount;lot_foreignCompaniesBidsCount;lot_description_length;bid_row_nr;bid_isWinning;bid_isSubcontracted;bid_isConsortium;bid_price;bid_price_currency;bid_price_minNetAmount;bid_price_maxNetAmount;bid_price_EUR;bidder_row_nr;bidder_id;bidder_name;bidder_nuts;bidder_city;bidder_country;bidder_postcode
334;69d66a95-6939-4c08-a375-c1d1ec73b4b0;MT;;;SERVICES;OPEN;;73210000;73210000;MT001;2009;EN;;;;;2009/07/02;;;;;33;990;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_8e656049ab84fe19ce691832ed161bf0a23ee95720a2193f752e1b7ebb1fca09;Malta Qualifications Council;MT001;Santa Lucija;MT;SLC 1019;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;88c67e97-708a-484a-8e9f-866787c08410;MT;;;SERVICES;OPEN;;79710000;79710000;MT001;2009;EN;;;;2010/05/04;2009/11/05;;;;;48;1440;no;no;no;;;;no;no;no;;;;;;;246417.6;EUR;;;246417.6;;;;;;2;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;0;0;100;69.2308;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;OTHER;EU_body_d017a4a500ecebd07b431970ccb54d896e03b52bf69ef404063bd0fc7396dc8c;Courts of Justice;;Valletta;MT;VLT 2000;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;246417.6;EUR;;;246417.6;1;EU_body_d2f2d756bd790e9105e8b79b62afc9fe46bb755949f3c626a69a55f32450034f;J.F. Security & Consultancy Services Ltd;MT001;Birkirkara;MT;BKR 1732
336;ea3452fd-3206-4275-bba5-3a5d38f0967c;MT;;;SUPPLIES;OPEN;;33141500;33141500,38434570;MT001;2009;MT,EN;;;;;2009/07/21;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;2;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;7ef47918-1424-4d70-9ca3-d710bc531203;MT;;;SUPPLIES;OPEN;;39180000;39180000,39181000,39141500;MT001;2009;EN;;;;;2009/05/12;;;;;5;150;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY;EU_body_f27365caf10e0043a1bcbc2616a90e0da685c04d86de7b9c69b659c8cc57ee3c;University of Malta;MT001;Msida;MT;MSD 2080;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;9495ebec-d2e2-4fe0-9fd9-1b98c2e66ae2;MT;;;SUPPLIES;OPEN;;33141210;33141210;MT001;2009;MT,EN;;;;;2009/06/23;;;;;12;360;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;2;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;b0371bb6-9edb-414d-9dab-583803bb1dff;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;45213230;45213230;MT002;2009;EN;;;;2009/07/02;2007/12/18;;;;;6;180;no;no;no;;;;no;no;yes;;1898400;EUR;;;1898400;1546567;EUR;;;1546567;;;;;;;;;1;2;2007-01-01;2007-01-01;2010-01-01;2010-01-01;;0;100;50;100;;100;;;0;100;0;100;72.7273;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,WATER,HEALTH;EU_body_0cc3820f9e18492aadaf56cc94f8940102e027516b5b626d549b0ae1b39803b1;Department of Contracts;MT001;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;1;;;;;;;;1;yes;no;;1546567;EUR;;;1546567;1;EU_body_b34fe858443081efc332d88d94e6587ca1b9276ac9a10c136eff850e3a0836b5;Camray Co Ltd (Tecno-Star Due srl jv);;Paola;MT;PLA 3000
340;e3be85d3-fa01-4b11-885a-0c0c9ba80c5f;MT;;BELOW_THE_THRESHOLD;WORKS;OPEN;;45454100;45454100;MT001;2009;EN;;;;2009/10/23;2009/04/09;;;;;18;540;yes;no;no;;;;no;no;yes;;2887579.5;EUR;;;2887579.5;2606976;EUR;;;2606976;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_4d60e920f7cfc8d068ece8be728acea548bcaf04088b342ecba0239c111d6609;Restoration Unit;MT001;Floriana;MT;FRN 1700;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;2606976;EUR;;;2606976;1;EU_body_41e1430a4ee01f6840d433f5ef2e8f534199ef9259b0aa6dde9efdae035ba6ce;Elbros Construction Ltd;MT001;Kirkop;MT;KKP 9042
341;6f1de2fb-6022-409c-9890-7ef7972b502e;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;33182210;33182210;MT001;2009;MT,EN;;;;2010/08/11;2009/09/15;;;;;12;360;no;no;no;;;;no;no;yes;;369172;EUR;;;369172;185427.31;EUR;;;185427.31;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;116183.16;EUR;;;116183.16;1;EU_body_89ac7c574055ffe19882764e7a8150e31ba4fa370e7164d8dbd334917618939d;Charles De Giorgio Ltd;;Birkirkara;MT;BKR 1114
342;ec506c68-c8d9-4108-bb17-f4f38618795d;MT;;;SUPPLIES;OPEN;;31224600;31224600;MT001;2009;EN;;;;;2009/06/09;;;;;24;720;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;PUBLIC_BODY;ELECTRICITY;EU_body_ec382185ccf059f88d2c2792cef00dfa684f641fca52b666c510690a4f2377ca;Enemalta Corporation;;Marsa;MT;MRS 1000;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;eda9e486-754a-4268-be2d-7d79c378e0fc;MT;;;SERVICES;NEGOTIATED_WITH_PUBLICATION;;80000000;80000000;MT;2009;EN;;;;;2009/11/11;;;;;84;2520;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;50;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;PUBLIC_BODY;OTHER,GENERAL_PUBLIC_SERVICES;EU_body_14c876119c013ae58db2906834ef35ddf3b216051751dd1b982c996c975ecd0f;Malta Information Technology Agency (MITA);;Blata l-Bajda;MT;HMR 9010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;97859330-988b-4cc1-946d-d104fd93f579;MT;;;SERVICES;OPEN;;85000000;85000000;MT001;2009;EN;;;;2009/09/03;2009/03/24;;;;;36;1080;no;no;no;;;;no;no;no;;7500000;EUR;;;7500000;8120911;EUR;;;8120911;;;;;;;;;1;2;2009-01-01;2009-01-01;2009-01-01;2009-01-01;;100;100;100;100;;100;;;0;0;0;100;81.8182;;;;;;;100;;;100;;;100;100;0;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH;EU_body_982c5e6b39c540ec48c906691a1fec1b43794a914bd9970098e3d7f269d1f358;Department of Health;;Valletta;MT;VLT 2000;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;8120911;EUR;;;8120911;1;EU_body_8c9bb36065b9aae8f0d42311417afeaa821f9821262b92e4dedb1244eaad4549;Support Services Ltd;MT001;Santa Venera;MT;SVR 9010
345;1c107e74-13d0-4e33-9cdb-094a967a4a54;MT;;;SUPPLIES;OPEN;;33622100;33622100;MT001;2009;MT,EN;;;;;2009/04/14;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;1aba0db7-390a-475b-84b1-1d29ed96c5cd;MT;;;SUPPLIES;OPEN;;48000000;48000000;MT001;2009;EN;;;;;2009/11/10;;;;;3;90;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;EDUCATION,GENERAL_PUBLIC_SERVICES,PUBLIC_ORDER_AND_SAFETY;EU_body_f27365caf10e0043a1bcbc2616a90e0da685c04d86de7b9c69b659c8cc57ee3c;University of Malta;MT001;Msida;MT;MSD 2080;1;;;CANCELLED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;a75d7f89-994d-4fa2-a57d-1f7f979827c6;MT;;ABOVE_THE_THRESHOLD;SERVICES;OPEN;;90650000;90230000,90650000;MT001;2009;EN;;;;2008/09/19;2007/05/08;;;;;12;360;no;no;no;;;;no;no;yes;;549732;EUR;;;549732;507803.4;EUR;;;507803.4;;;;;;1;;;1;2;2007-01-01;2007-01-01;2009-01-01;2009-01-01;;100;100;100;100;;100;;;0;100;0;100;75;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,WATER,HEALTH;EU_body_0cc3820f9e18492aadaf56cc94f8940102e027516b5b626d549b0ae1b39803b1;Department of Contracts;MT001;Floriana;MT;FRN 1600;1;;;AWARDED;;;;;;;;;;7;;;;;;;;1;yes;no;;507803.4;EUR;;;507803.4;1;EU_body_c8da149682f1061f91aa96fa389840d9efbbd73b22515197795b315f5f5eda4c;ADI Associates Environmental Services Ltd;MT001;San Gwann;MT;SGN 4197
348;2e219379-9ee5-475f-ba7f-351125dc01fb;MT;;;SERVICES;OPEN;;90511000;90511000;MT001;2009;MT,EN;;;;;2009/08/14;;;;;48;1440;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;REGIONAL_AUTHORITY;OTHER;EU_body_5a82cf07578070841b218327f2d42040a0c4dd6932507d4a622547426f401f3b;Zurrieq Local Council;MT001;Zurrieq;MT;ZRQ 3010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;1cef34de-8ccc-4121-b3d5-04d41b873099;MT;;;SUPPLIES;OPEN;;33617000;33617000;MT001;2009;MT,EN;;;;;2009/11/10;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;2;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;ec1ce0a3-d3a2-4e75-9497-5415335af766;MT;;;SUPPLIES;OPEN;;33157400;33157400;MT001;2009;MT,EN;;;;;2009/04/14;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
351;b0abd134-37ac-48c7-a00f-a698a92e1623;MT;;;SERVICES;OPEN;;79993000;79993000;MT001;2009;EN;;;;;2009/06/02;;;;;36;1080;no;no;no;;;;no;no;no;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH,GENERAL_PUBLIC_SERVICES;EU_body_33267ffbcdd9555e46f44ee64cf9dd94c6d01a8faf610cc824374bf203409a62;Health Division;;Valletta;MT;;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
352;f5c11173-ea2c-4935-8d32-fa6d2413ba5e;MT;;;SUPPLIES;OPEN;;33673000;33673000;MT001;2009;MT,EN;;;;;2009/06/23;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
353;c9bfa8d7-84b3-47c1-ac2c-8b71866c7136;MT;;;SERVICES;OPEN;;79131000;79131000,71355100,71250000,71315300,71351811,71355000;MT001;2009;EN;;;;2010/06/16;2009/11/26;;;;;12;360;yes;no;no;;;;no;no;yes;;162300;EUR;;;162300;110828;EUR;;;110828;;;;;;2;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;69.2308;;;;;;;100;;;100;;;100;100;100;100;0;100;100;100;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_122ff2db5b75e4485740096d507cd18cedf7d971760d7cbcd646654bec68efd5;Heritage Malta;;Valletta;MT;VLT 1175;1;CT 2217/2009 Lot 2.;;AWARDED;;;;;;;;;2;7;;;;;;;;1;yes;no;;110828;EUR;;;110828;1;EU_body_b79af3526e36b6bd17ca97297d65afd94146ed10836b6db774aaac9720dda020;Digitarca SNC / Landscape Survey & Design / Arch. Andrea Brogi;ITF47;Mola di Bari (BA);IT;70042
354;969386d9-a5d2-42b8-9d3c-9f68b3b904ce;MT;;;SUPPLIES;OPEN;;24413000;24413000;MT001;2009;EN,MT;;;;;2010/02/16;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;CANCELLED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
355;c3ed148b-80b9-48d5-a866-d667230a9f49;MT;;;SERVICES;OPEN;;73210000;73210000;MT001;2009;EN;;;;;2009/07/02;;;;;33;990;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;OTHER;EU_body_8e656049ab84fe19ce691832ed161bf0a23ee95720a2193f752e1b7ebb1fca09;Malta Qualifications Council;MT001;Santa Lucija;MT;SLC 1019;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
356;0e4280c8-5fb3-4be8-a43d-2217ff1e3f91;MT;;;SUPPLIES;OPEN;;33651300;33651300;MT001;2009;MT,EN;;;;;2009/10/20;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
357;50079254-580b-439c-ae41-85436da5eb63;MT;;;SERVICES;OPEN;;90510000;90510000,90511000,90511100,90511300,90520000;MT001;2009;EN;;;;;2010/02/09;;;;;12;360;no;no;no;;;;no;no;no;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;0;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES,OTHER;EU_body_b8195bdf9f942ecd67f467b6b98a3165455aa24a282f4339d10165e64ac2b589;WasteServ Malta Ltd;;Santa Venera;MT;SVR 9022;1;;;CANCELLED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
358;334f5460-f438-4fe1-8451-587afeaec703;MT;;;SUPPLIES;OPEN;;15511000;15511000,15511100,15551300,15542100;MT001;2009;EN;;;;;2009/03/17;;;2009/12/15;;;;yes;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;GENERAL_PUBLIC_SERVICES;EU_body_ff5d710d5712906c4c89983bb39abad62de07e9f4c300db91cdd6c36a0b36306;Paying Agency, Ministry for Resources and Rural Affairs;;Marsa;MT;MRS 3300;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
359;1f9a84da-74b6-4de1-befe-b24cc892bfdd;MT;;;SERVICES;OPEN;;79625000;79625000;MT001;2009;EN;;;;2010/07/05;2010/01/12;;;;;24;720;no;no;no;;;;no;no;yes;;736440.68;EUR;;;736440.68;539326.36;EUR;;;539326.36;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;50;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;NATIONAL_AUTHORITY;HEALTH,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_bba515a7d029f54a8c90b10d1154d50ec2ed00f888490eb6a395d991e1b55281;Mount Carmel Hospital;;Attard;MT;ATD 9033;1;;;AWARDED;;;;;;;;;;3;;;;;;;;1;yes;no;;539326.36;EUR;;;539326.36;1;EU_body_8c9bb36065b9aae8f0d42311417afeaa821f9821262b92e4dedb1244eaad4549;Support Services Ltd;MT001;Santa Venera;MT;SVR 9010
360;38c87ceb-df42-4acf-a53f-784c5ad3b3c8;MT;;;SUPPLIES;OPEN;;33181520;33181520;MT001;2009;MT,EN;;;;;2009/09/01;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;1;;;1;1;2009-01-01;2009-01-01;;;;;100;100;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;ANNOUNCED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
361;f9228d31-d24d-4a90-b655-80966918e526;MT;;;SUPPLIES;OPEN;;33631600;33631600;MT001;2009;EN,MT;;;;;2010/02/09;;;;;36;1080;no;no;no;;;;no;no;yes;;;;;;;;;;;;;;;;;;;;1;1;2009-01-01;2009-01-01;;;;;100;50;100;;;;;0;100;0;100;;;;;;;;;;;0;;;;100;0;100;0;;100;;1;NATIONAL_AUTHORITY;HEALTH;EU_body_f5b22e3464adf1e5fd666d5b5ab6eaf6a1faf22b24d0a292e849d9a03af0ce7d;Government Pharmaceuticals Services;MT001;Gwardamangia;MT;PTA 1010;1;;;CANCELLED;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
362;5908b212-3444-47c9-ad8a-9a74c520292e;MT;;ABOVE_THE_THRESHOLD;SUPPLIES;OPEN;;44130000;44130000,44160000;MT001;2009;EN;;;;2009/11/04;2009/04/21;;;;;12;360;no;no;no;;;;no;no;yes;;437510;EUR;;;437510;356221;EUR;;;356221;;;;;;1;;;1;2;2009-01-01;2009-01-01;2010-01-01;2010-01-01;;100;100;100;100;;100;;;0;100;0;100;83.3333;;;;;;;100;;;100;;;100;100;;100;0;100;100;100;1;PUBLIC_BODY;WATER,GENERAL_PUBLIC_SERVICES,OTHER;EU_body_ad63aecdfe86e2b196654130c7b694bb713788ff4cec5e4f9584b815224b4258;Water Services Corporation;MT001;Luqa;MT;LQA 9043;1;;;AWARDED;;;;;;;;;;4;;;;;;;;1;yes;no;;356221;EUR;;;356221;1;EU_body_ecbf21f393a61d056d9e1f3cf65b44cb73ba5919e529ae9d981f9392d3d3a3f0;Saint-Gobain Pam;;Cedex;FR;54705
